service_unit_key;Codigo Unidad Servicio;Unidad Servicio;Estado UDS
38634;4456000002687;KAMILEOMANA;ACTIVA
38635;4456000002688;KERRALIAMANA;ACTIVA
38636;4456000002689;TURRIYAN;ACTIVA
38637;4456000002690;CHICHIA 1;ACTIVA
38638;4456000002697;GUAYAMAO;ACTIVA
38639;4456000002698;CHOPONARI;ACTIVA
38640;4456000002699;SAMURCHON;ACTIVA
38641;4456000002704;KENTAI;ACTIVA
38642;4456000002705;EFECIO;ACTIVA
38643;4456000002706;MATUAMANA;ACTIVA
38644;4456000002713;LA VILLA;ACTIVA
38645;4456000002714;LA GLORIA;ACTIVA
38646;4456000002715;GUINEOMANA;ACTIVA
38647;4456000002716;JASAIKAT;ACTIVA
38648;4456000002717;URRAICHIQUEPU;ACTIVA
38649;4456000002718;ALITAKAT;ACTIVA
38650;4456000002719;NAVEMASU;ACTIVA
38651;4456000002720;JUYALAIN;ACTIVA
38652;4456000002721;JAR;ACTIVA
38653;4456000002722;EQUIVOCA;ACTIVA
38654;4456000002723;PAQUIMANA;ACTIVA
38655;4456000002724;ISHISHOIKAT;ACTIVA
38656;4456000002725;CALABACITO 2;ACTIVA
38657;4456000002726;MAWASIRA;ACTIVA
38658;4456000002727;URRAICHI;ACTIVA
38659;4456000002729;JOTOMANA;ACTIVA
38660;4456000002735;SIERRITA;ACTIVA
38661;4456000002740;APOTUSKA;ACTIVA
38662;4456000002741;JUTSETKAT;ACTIVA
38663;4456000002742;IPAIN;ACTIVA
38664;4456000002743;LOUNAY;ACTIVA
38665;4456000002744;AMURULUBA;ACTIVA
38666;4456000002745;MALITSHI;ACTIVA
38667;4456000002746;PIPAMANA 2;ACTIVA
38668;4456000002747;CANEGUACAT;ACTIVA
38669;4456000002748;PANASHI;ACTIVA
38670;4456000002749;SICHEN 1;ACTIVA
38671;4456000002830;IPASHIRAIN;ACTIVA
38672;4456000002856;PLATANITO;ACTIVA
38673;4456000002858;PIRRUAITIKA;ACTIVA
38674;4456000002859;KAICHONS;ACTIVA
38675;4456000002860;AULAULIA;ACTIVA
38676;4456000002862;CATSHANUALAT;ACTIVA
38677;4456000002863;ISRAEL;ACTIVA
38678;4456000002864;MANNAU;ACTIVA
38679;4456000002865;FLOR DE LA MANA;ACTIVA
38680;4456000002866;YUJUMANA;ACTIVA
38681;4456000002867;KECAMANA;ACTIVA
38682;4456000012625;BERLIN;ACTIVA
38683;4456000036355;HOGAR COMUNITARIO CHIPAREMANA;ACTIVA
38684;4456000036361;HOGAR COMUNITARIO MASKLIN;ACTIVA
38685;4456000036362;HOGAR COMUNITARIO URIUNAKAT;ACTIVA
38686;4456000036366;HOGAR COMUNITARIO LIMUNA;ACTIVA
38687;4456000036369;HOGAR COMUNITARIO SUMAIN MALEIWA;ACTIVA
38688;4456000036372;HCB JOROJOROMANA;ACTIVA
38689;4456000036375;HCB KALERAMANA;ACTIVA
38690;4456000036384;HCB CHONOLIMANA;ACTIVA
38691;4456000036395;HCB TARAURIMANA;ACTIVA
38692;4456000036398;HCB KASISKAT;ACTIVA
38693;4456000039868;HOGAR COMUNITARIO WALASCHEN;ACTIVA
38694;4456000039906;HOGAR COMUNITARIO LA BENDICION DE DIOS;ACTIVA
38695;4456000039923;HOGAR COMUNITARIO PARENSKA;ACTIVA
38696;4456000039941;HCB SAMARIA;ACTIVA
38697;4456000039949;HCB TRONJOMANA;ACTIVA
38698;4456000039988;HCB URRAICHI;ACTIVA
38699;4456000039996;HCB MASHI;ACTIVA
38700;4456000040007;HOGAR COMUNITARIO CURICHI;ACTIVA
38701;4456000040014;HOGAR COMUNITARIO CURICHI 2;ACTIVA
38702;4456000042122;CDI NRO 1;ACTIVA
38703;4456000042264;ALTOS DE SALINA;ACTIVA
38704;4456000047842;CDI ANTONIO ORDOÑEZ PLAJA;ACTIVA
38705;4456000114907;HCB AMARRAICHON;ACTIVA
38706;4456000115287;HCB VILLA SARA;ACTIVA
38707;4456000115289;HCB ISHASHIMANA;ACTIVA
38708;4456000117793;SEQUIA;ACTIVA
38709;4456000122444;HOGAR COMUNITARIO SHIPIA TEPICHII;ACTIVA
38710;4456000128381;JUCEPIA;ACTIVA
38711;4456000128750;CUSINAMANA;ACTIVA
38712;4456000128758;MULAMANA;ACTIVA
38713;4456000128774;SOLOUP;ACTIVA
38714;4456000128854;URRAICHICHON/ANUPALAKA;ACTIVA
38715;4456000128892;WIMPIRAREN UCA 1;ACTIVA
38716;4456000138736;JOCOLIBAO 1 UCA 4;ACTIVA
38717;4456000138749;JOCOLIBAO 1 UCA 3;ACTIVA
38718;445601111251;HOGAR COMUNITARIO ANUACHO JULIAKATA;ACTIVA
38719;445601111253;HCB BETTEL;ACTIVA
38720;445601111254;HOGAR COMUNITARIO KALEKALEMANA;ACTIVA
38721;445601111255;HCB KURARITAMANA;ACTIVA
38722;445601111257;HOGAR COMUNITARIO LECHOZAMANA;ACTIVA
38723;445601111259;HCB PAKIMANA;ACTIVA
38724;445601111261;HOGAR COMUNITARIO PORTOKISHINA;ACTIVA
38725;445601111262;HCB SANTA RITA;ACTIVA
38726;445601111263;HCB SANTA RITA 2;ACTIVA
38727;445601111264;HOGAR COMUNITARIO DEJANDO HUELLAS;ACTIVA
38728;445601111265;HOGAR COMUNITARIO WALASCHEN 2;ACTIVA
38729;445601112208;CHIRIYUCA;ACTIVA
38730;445601117060;ARROYO LIMON;ACTIVA
38731;445601117292;TOLINCHEN;ACTIVA
38732;445601118373;PONCHERRAMANA;ACTIVA
38733;445601118381;MARACARI;ACTIVA
38734;445601118384;YILIRRAKAT UCA 1;ACTIVA
38735;445601119712;KASISKAT UNO;ACTIVA
38736;445601119713;PORKY;ACTIVA
38737;445601119720;AMAICHON;ACTIVA
38738;445601120028;HOGAR COMUNITARIO COJEMANA;ACTIVA
38739;445601120109;CDI INSTITUCIONAL INTEGRAL DE ALAPALEN;ACTIVA
38740;445601120110;CDI INSTITUCIONAL INTEGRAL DE TAPUA;ACTIVA
38741;445601120111;CDI INSTITUCIONAL INTEGRAL DE OLOSKA;ACTIVA
38742;445601120112;CDI INSTITUCIONAL INTEGRAL DE GUAYAKASIRA;ACTIVA
38743;445601120283;POPOSHIMANA UCA 1;ACTIVA
38744;445601120871;MOCOCHIRRAMANA SABANA UCA 1;ACTIVA
38745;445601122414;AMAMANA;ACTIVA
38746;445601122471;LA PUNTACHON UCA 2;ACTIVA
38747;445601123133;KEPISHON;ACTIVA
38748;445601123531;ALITAYEN;ACTIVA
38749;445601123646;SALAMINA 4;ACTIVA
38750;445601123797;WALITSIRRA;ACTIVA
38751;445601123816;SAMARITANA 1;ACTIVA
38752;445601123843;GUARIPIO;ACTIVA
38753;445601123846;AUTOLIA;ACTIVA
38754;445601123850;LA UNIÓN;ACTIVA
38755;445601123893;COMUNIDAD JIKAT;ACTIVA
38756;445601124125;JALALAHU;ACTIVA
38757;445601124130;CALABAZO;ACTIVA
38758;445601124160;TRONJAMANA;ACTIVA
38759;445601124218;ORROUCHIMANA;ACTIVA
38760;445601124221;COMUNIDAD CATCHICAT;ACTIVA
38761;445601124251;JASAINAPO;ACTIVA
38762;445601124258;JEPIKA;ACTIVA
38763;445601124693;UCA ALIRRAPA;ACTIVA
38764;445601124835;PERACACHON;ACTIVA
38765;445601124842;NAUNASHITO;ACTIVA
38766;445601125105;CAMANTAINSUMANA;ACTIVA
38767;445601125117;SABANETA;ACTIVA
38768;445601125454;AMARRAICHON UCA 2;ACTIVA
38769;445601125473;ISHOSHICHON;ACTIVA
38770;445601125479;ISHOSHIKAT;ACTIVA
38771;445601130272;ALUISIRRA I;ACTIVA
38772;445601130459;ALAWOPU;ACTIVA
38773;445601130471;JOCOLIBAO 1 UCA 1;ACTIVA
38774;445601130487;JOCOLIBAO 1 UCA 2;ACTIVA
38775;445601130625;WARECHON;ACTIVA
38776;445601130629;KERIRARIMAHANA UCA 1;ACTIVA
38777;445601130838;AYARRALAKAT 2;ACTIVA
38778;445601130871;KEPISHON 2 (SALIN);ACTIVA
38779;445601130885;KEVIRAMANA;ACTIVA
38780;445601130943;KAURASIRA II;ACTIVA
38781;445601130947;KAURASIRA I;ACTIVA
38782;445601130955;WARERIPA;ACTIVA
38783;445601130983;JIRRUWAIKAT UCA 2;ACTIVA
38784;445601131020;POPOYA PLAYA I;ACTIVA
38785;445601131023;POPOYA PLAYA II;ACTIVA
38786;445601131417;PERRALAIN;ACTIVA
38787;445601131667;ISHICAT;ACTIVA
38788;445601131705;HIRTU;ACTIVA
38789;445601131850;JUJULEKA;ACTIVA
38790;445601132036;JEYUPLEKA;ACTIVA
38791;445601132043;CASIPAMANA;ACTIVA
38792;445601132054;KALETAMANA UCA 2;ACTIVA
38793;445601132124;CAMPO DEL MAR UCA 2;ACTIVA
38794;445601132202;SEMETSHI;ACTIVA
38795;445601132285;UCA KANNIAMANA;ACTIVA
38796;445601132299;AMUTCA;ACTIVA
38797;445601132352;CAMPOMANA;ACTIVA
38798;445601132412;URRAICHICHON;ACTIVA
38799;445601132433;URRAICHIKAT;ACTIVA
38800;445601132561;UCA ALESAPOULIA;ACTIVA
38801;445601132679;VILLA SARA;ACTIVA
38802;445601132776;WIMPIRAREN UCA 2;ACTIVA
38803;445601132828;JEPEIN;ACTIVA
38804;445601132832;LA CEIBA;ACTIVA
38805;445601132841;POLUMACHON;ACTIVA
38806;445601132922;MARACARI 2;ACTIVA
38807;445601132981;UCA SALAMINA 1;ACTIVA
38808;445601132983;UCA SALAMINA 2;ACTIVA
38809;445601133036;COUSHARAN;ACTIVA
38810;445601133231;YAWAKA 2;ACTIVA
38811;445601133275;LA PUNTACHON UCA 1;ACTIVA
38812;445601133297;HOGAR COMUNITARIO WARITSIRA;ACTIVA
38813;445601133378;YILIRRAKAT UCA 2;ACTIVA
38814;445601133425;MOCOCHIRRAMANA SABANA UCA 2;ACTIVA
38815;445601133429;CASISKAT TRES;ACTIVA
38816;445601133519;JUPUMANA;ACTIVA
38817;445601133557;UCA PULUKUSIRA;ACTIVA
38818;445601133591;LA GLORIA I.I;ACTIVA
38819;445601133607;MARIWAKI;ACTIVA
38820;445601133612;MIS PRIMEROS PASOS 10;ACTIVA
38821;445601133617;PALANCHIN;ACTIVA
38822;445601133623;SAN TROPEL 1;ACTIVA
38823;445601133633;GUAYMARAL 1;ACTIVA
38824;445601133635;LA GLORIA I.II;ACTIVA
38825;445601133636;LA GLORIA IV;ACTIVA
38826;445601133638;MAÑUI;ACTIVA
38827;445601133717;MAJALI I;ACTIVA
38828;445601133733;UCA ALUWATAPAI;ACTIVA
38829;445601133906;JAIBACHON;ACTIVA
38830;445601134049;COJEMANA;ACTIVA
38831;445601134082;SIMANA;ACTIVA
38832;445601134641;AIPIAMANA;ACTIVA
38833;445601134647;PORVENIR;ACTIVA
38834;445601134942;MAYONAMANA 1;ACTIVA
38835;445601134961;AMARRAICHON UCA 1;ACTIVA
38836;445601134976;TOTOPANA 2;ACTIVA
38837;445601135199;KARRAISIRRA;ACTIVA
38838;445601138246;POTKAT;ACTIVA
38839;445601139067;SIRMANA;ACTIVA
38840;445601140822;MESAMANA 1;ACTIVA
38841;445601140826;AMALICHAMANA UCA;ACTIVA
38842;445601140964;PITSHUSHAMANA;ACTIVA
38843;445601141380;HCB AMULLUWOU;ACTIVA
38844;445601141515;UCA MOLUMANA;ACTIVA
38845;445601142727;JIJITAMANA;ACTIVA
38846;445601142742;ISHOSHIKA (A);ACTIVA
38847;445601142754;ATUNOTCHON;ACTIVA
38848;445601142765;YUALA;INACTIVA
38849;445601142789;KAUSACHON;ACTIVA
38850;445601142794;LA HERMOSA UCA;ACTIVA
38851;445601142803;WALITSIRRA UCA;ACTIVA
38852;445601142819;JATSUMANA;ACTIVA
38853;445601142909;PANATSHI;ACTIVA
38854;445601142935;PATSHINAMANA;ACTIVA
38855;445601146425;MAISHIRUTSHI;ACTIVA
38856;445601146426;YUALA;ACTIVA
38857;445601146427;BANARES;ACTIVA
38858;445601146428;MAKURRUTPIA;ACTIVA
38859;445601146429;JAÑULERROUT;ACTIVA
38860;445601146430;PIULACHON;ACTIVA
38861;445601146431;JURATSHI;ACTIVA
38862;445601146432;MARIMANA;ACTIVA
38863;445601146433;IRRUISIRRA;ACTIVA
38864;445601146434;KASISKAT DOS;ACTIVA
38865;445601146435;SURUTSIRRA;ACTIVA
38866;445601146442;MALOUKATAMANA;ACTIVA
38867;445601146443;SATTU;ACTIVA
38868;445601146444;POLIPA;ACTIVA
38869;445601146445;URIAKAT;ACTIVA
38870;445601146446;YALETSHI;ACTIVA
38871;445601146447;MAMON;ACTIVA
38872;445601146448;SHOPONOTKAT;ACTIVA
38873;445601146449;JOUMANA;ACTIVA
38874;445601146450;SILLAMANA;ACTIVA
38875;445601146505;MAPUAIN;ACTIVA
38876;445601146539;CANAAN MANAURE;ACTIVA
38877;445601147016;ALUMUTSHI;ACTIVA
38878;445601147094;HEMIMANA;ACTIVA
38879;445601147101;JOUMANA;ACTIVA
38880;445601148012;KARALOCTAMANA 2;ACTIVA
38881;445601148148;CUNAMANA;ACTIVA
38882;445601148150;COUSHARAIN;ACTIVA
38883;445601150145;PICHIRAURE;ACTIVA
38884;445601150173;IGUANAPATIRRA;ACTIVA
38885;445601150446;WALISHITAO;ACTIVA
38886;445601151352;SALAMINA 3 KALAPACHEN;ACTIVA
38887;445601151353;JASAINAPO 2;ACTIVA
38888;445601153190;SHURUIPA;ACTIVA
38889;445601153292;TEPICH PALAJANA;ACTIVA
38890;445601153507;CACHUANA;ACTIVA
38891;445601153508;AMARRAICHON;ACTIVA
38892;445601153555;SAMARITANA;ACTIVA
38893;445601153591;EL MERCADO;ACTIVA
38894;445601153592;PARRULUWAIN;ACTIVA
38895;445601153594;CAPERNAUN 2;ACTIVA
38896;445601153595;TOTOPANA;ACTIVA
38897;445601153628;CACHUMANA 2;ACTIVA
38898;445601153648;PACHAKAT;ACTIVA
38899;445601153650;JUYALAIN 1;ACTIVA
38900;445601153655;PALIYU 2;ACTIVA
38901;445601153656;WOLAMENTAMANA;ACTIVA
38902;445601153836;PUTCHIMANA;ACTIVA
38903;445601153872;BELEN;ACTIVA
38904;445601153873;WARRUTTAMANA;ACTIVA
38905;445601153875;MOLOCONSIRRA;ACTIVA
38906;445601153876;RULIPUMANA;ACTIVA
38907;445601153881;ULAPA;ACTIVA
38908;445601153882;SHUSIRA;ACTIVA
38909;445601153883;JIPUMANA;ACTIVA
38910;445601153887;PARRICHON;ACTIVA
38911;445601153947;UCA GUAYARMANA;ACTIVA
38912;445601153948;UCA KOUSHALAIN 2;ACTIVA
38913;445601153949;UCA IROPO;ACTIVA
38914;445601153951;UCA SOULUWAMANA;ACTIVA
38915;445601153957;POPOYA PLAYA III;ACTIVA
38916;445601153970;MAPUAIN;ACTIVA
38917;445601153971;KASISKA 4;ACTIVA
38918;445601153972;KASISKA 5;ACTIVA
38919;445601153975;JITTU;ACTIVA
38920;445601153976;AYARRALAKAT;ACTIVA
38921;445601154813;GUARRASCAD;ACTIVA
38922;445601154814;IGUANAPATIRRA 2;ACTIVA
38923;445601156109;PIONIMANA 1;ACTIVA
38924;445601156110;CANAL;ACTIVA
38925;445601156111;PIONIMANA 2;ACTIVA
38926;445601156112;PIONIMANA 3;ACTIVA
38927;445601156113;URRACHEN 2;ACTIVA
38928;445601156114;MOCOKULUMANA;ACTIVA
38929;445601156115;APOTOLEN 1;ACTIVA
38930;445601156116;APOTOLEN 2;ACTIVA
38931;445601156117;BETANIA 1;ACTIVA
38932;445601156118;SABANA VERDE 1;ACTIVA
38933;445601156119;ULERRI 1;ACTIVA
38934;445601156120;ULERRI 2;ACTIVA
38935;445601156121;GUAYABITA;ACTIVA
38936;445601156122;JURRAIKA;ACTIVA
38937;445601156123;SABANA VERDE 2;ACTIVA
38938;445601156128;ZURRIA;ACTIVA
38939;445601156194;KALOYACHON;ACTIVA
38940;445601156709;SUSHIRA 1;ACTIVA
38941;445601156710;SUSHIRA 2;ACTIVA
38942;445601156711;WAUYE 1;ACTIVA
38943;445601156712;WAUYE 3;ACTIVA
38944;445601156713;CAMPO DEL MAR;ACTIVA
38945;445601159779;APOTOLEN 3;ACTIVA
38946;445601160166;RUCAIN;ACTIVA
38947;445601160167;LOUNAKAT;ACTIVA
38948;445601160168;ICHIKEPU 2;ACTIVA
38949;445601160169;TOPIA 1;ACTIVA
38950;445601160170;TOPIA 2;ACTIVA
38951;445601160171;SEMOULIA;ACTIVA
38952;445601160172;KOUSHACHON 1;ACTIVA
38953;445601160173;KOUSHACHON 2;ACTIVA
38954;445601160187;JEKEMANA 1;ACTIVA
38955;445601160188;JEKEMANA 2;ACTIVA
38956;445601160190;ICHIKEPU 1;ACTIVA
38957;445601160191;APUCHERRAIN;ACTIVA
38958;445601160192;YOSUT 1;ACTIVA
38959;445601160193;YOSUT 2;ACTIVA
38960;445601160194;CHICHIA;ACTIVA
38961;445601160195;KABOLI;ACTIVA
38962;445601160196;WATCHUMANA;ACTIVA
38963;445601160223;KALAPAZ SABANA 1;ACTIVA
38964;445601160311;ALANACHI;ACTIVA
38965;445601160312;KASISKAT;ACTIVA
38966;445601160313;SABACHON;ACTIVA
38967;445601160361;CURRAQUIO 1;ACTIVA
38968;445601160363;CURRAQUIO 2;ACTIVA
38969;445601160448;RUTKAIN;ACTIVA
38970;445601160449;LIMONS;ACTIVA
38971;445601160450;MOCOCHIRRAMANA 3;ACTIVA
38972;445601160495;JASAREN;ACTIVA
38973;445601160496;SICHIPA;ACTIVA
38974;445601160497;CALICHON;ACTIVA
38975;445601160498;CARDONAL 1;ACTIVA
38976;445601160499;CARDONAL 3;ACTIVA
38977;445601160500;AMAMANA 2;ACTIVA
38978;445601160511;CARDONAL 2;ACTIVA
38979;445601160512;JASAREN 2;ACTIVA
38980;445601160513;TOMASICOMANA;ACTIVA
38981;445601160514;MONTEHERMON;ACTIVA
38982;445601160515;JASAREN 3;ACTIVA
38983;445601160528;KOUSHALAIN;ACTIVA
38984;445601160529;BENDICION DE DIOS;ACTIVA
38985;445601160558;AMAMANA 1;ACTIVA
38986;445601160719;COTCHIMANA;ACTIVA
38987;445601160921;RULIPUMANA SECTOR SABANA;ACTIVA
38988;445601161099;PANCHO TAMALIA;ACTIVA
38989;445601161100;KARREICAMANA 2;ACTIVA
38990;445601161109;SAMARITANA 2;ACTIVA
38991;445601161122;BENDICION DE DIOS 2;ACTIVA
38992;4484700000068;JURULUBAN LAS AMERICASS;ACTIVA
38993;4484700000069;VILLA LUZ;ACTIVA
38994;4484700000070;TAPUAJA;ACTIVA
38995;4484700000071;YOSULEMANA;ACTIVA
38996;4484700000732;PESUAPA;ACTIVA
38997;4484700000733;POPOSHIMANA;ACTIVA
38998;4484700001037;PIONIA;ACTIVA
38999;4484700001042;CARRACARRAICHON;ACTIVA
39000;448471112198;KOUSHOTCHON;ACTIVA
39001;448471140547;PLATANITO;ACTIVA
39002;448471148144;SICHEP;ACTIVA
39003;448471151263;CAPERNAUM;ACTIVA
39004;4465000000256;CARITAS FELICES;ACTIVA
39005;4465000000258;MI RECREO;ACTIVA
39006;4465000000259;MI CORAZONCITO;ACTIVA
39007;4465000000262;LA ALEGRIA DE VIVIR;ACTIVA
39008;4465000000277;ZAMBRANITO;ACTIVA
39009;4465000000279;ALEGRIA DE VIVIR LA PEÑA;ACTIVA
39010;4465000000281;MI LINDA NIÑEZ;ACTIVA
39011;4465000000284;TIERNAS CARICIAS;ACTIVA
39012;4465000012251;MI BELLA RONDA;ACTIVA
39013;4465000012255;MIS CHICUELOS;ACTIVA
39014;4465000012290;APRENDER;ACTIVA
39015;4465000012309;LOS BULLICIOSOS;ACTIVA
39016;4465000012313;MI SEGUNDA CASITA;ACTIVA
39017;4465000012316;MICKEY MOUSE;ACTIVA
39018;4465000012530;MIS PEQUEÑAS MARAVILLAS;ACTIVA
39019;4465000012538;LOS PITUFOS;ACTIVA
39020;4465000012546;LOS PICAPIEDRAS;ACTIVA
39021;4465000012549;LOS ENANITOS;ACTIVA
39022;4465000012554;MI ESPERANZA;ACTIVA
39023;4465000012559;MI AMOR POR LOS NIÑOS;ACTIVA
39024;4465000012564;MI OTRA CASITA;ACTIVA
39025;4465000012713;MIS PRIMERAS TRAVESURAS;ACTIVA
39026;4465000012747;MI PEQUEÑO CARRUCEL;ACTIVA
39027;4465000012945;UNA SONRISA;ACTIVA
39028;4465000012982;PEQUEÑAS TRAVESURAS;ACTIVA
39029;4465000013022;LOS LAURELES;ACTIVA
39030;4465000013033;EDAD FELIZ;ACTIVA
39031;4465000013058;MIS PRIMERAS SONRISAS;ACTIVA
39032;4465000013059;MIS TRAVESURAS;ACTIVA
39033;4465000013064;PILATUNA;ACTIVA
39034;4465000013069;PILATUNAS;ACTIVA
39035;4465000013076;MI MUNDO GIGANTE;ACTIVA
39036;4465000013077;SAN JUAN BAUTISTA;ACTIVA
39037;4465000013079;MI SOMBRITA;ACTIVA
39038;4465000013213;CDI LUNA SANJUANERA;ACTIVA
39039;4465000013350;MI MUNDO INFATIL;ACTIVA
39040;4465000013356;CARITAS CARIÑOSAS;ACTIVA
39041;4465000013364;TARDES FELICES;ACTIVA
39042;4465000013370;MI TERNURA;ACTIVA
39043;4465000013375;MI PEQUEÑO MUNDO;ACTIVA
39044;4465000013379;MI CIGUEÑA;ACTIVA
39045;4465000013493;PAZ Y AMOR;ACTIVA
39046;4465000013499;MI PARAISO;ACTIVA
39047;4465000013503;MI SEGUNDO HOGAR;ACTIVA
39048;4465000013508;MI OTRA CASITA;ACTIVA
39049;4465000013510;RAYITOS DE LUZ;ACTIVA
39050;4465000013521;LA TERNURA DE MAMA;ACTIVA
39051;4484700002365;MAURIPAO;ACTIVA
39052;4465000013622;MIS PRIMEROS PASOS;ACTIVA
39053;4465000013647;TARDES FELICES;ACTIVA
39054;4465000013700;PILATUNAS;ACTIVA
39055;4465000013709;MIS PRIMEROS PASOS;ACTIVA
39056;4465000013719;MI NUEVO HOGAR;ACTIVA
39057;4465000013725;MI CARIÑITO;ACTIVA
39058;4465000013731;MI PEQUEÑA LULU;ACTIVA
39059;4465000013737;DONAL;ACTIVA
39060;4465000013745;LOS TRAVIESOS;ACTIVA
39061;4465000013757;MIS CHICUELOS;ACTIVA
39062;4465000013765;TRAVESURAS;ACTIVA
39063;4465000013992;MI MUNDO Y YO;ACTIVA
39064;4465000014010;SONRISA INFANTIL;ACTIVA
39065;4465000014033;MI HOGAR FELIZ;ACTIVA
39066;4465000046242;MI CAPULLITO;ACTIVA
39067;4465000049508;MI REFUGIO INFANTIL;ACTIVA
39068;4465000055521;CDI EDAD DE ORO;ACTIVA
39069;4465000099794;CRECIENDO CON AMOR;ACTIVA
39070;4465000099933;CDI LAS TUNAS;ACTIVA
39071;4465000100565;CDI BLANCA NIEVE SEDE 2;ACTIVA
39072;4465000103654;ALEGRIA DE VIVIR;ACTIVA
39073;446501113269;SHEWINKE RINCONA 2;ACTIVA
39074;446501113271;ABUWIMKE SHENDUNA TEZHUMEY;ACTIVA
39075;446501113272;URRUAGA ANZI MACHIN;ACTIVA
39076;446501113275;URRUAGA ANZI ULAGO;ACTIVA
39077;446501113276;SHEMELUMAKE SIMINKE;ACTIVA
39078;446501113280;ABUWIMKE SHENDUNA POTRERITO;ACTIVA
39079;446501113283;KAWAYINA ZHIGUAZHI PIÑONCITO 2;ACTIVA
39080;446501113288;SHEWIMKE SABANA GRANDE;ACTIVA
39081;446501118209;MI CARITA FELIZ;ACTIVA
39082;446501127258;DURRIWA;ACTIVA
39083;446501127264;SHEMELUMAKE SABANA JOAQUINA;ACTIVA
39084;446501127266;SHEMELUMAKE MAROCAZO;ACTIVA
39085;446501127267;KAWAYINA ZHIGUAZHI PIÑONCITO 1;ACTIVA
39086;446501127270;SHEWIMKE RINCONA;ACTIVA
39087;446501127272;SHETURAMEN;ACTIVA
39088;446501127274;URRUAGA ANZI PEÑA DE LOS INDIOS;ACTIVA
39089;446501127500;SHEMELUMAKE SIMINKE 2;ACTIVA
39090;446501136229;MIS HUELLITAS RAIZALES;ACTIVA
39091;446501136230;CORRALEJA;ACTIVA
39092;446501136231;1 DE MAYO;ACTIVA
39093;446501136233;LA ESPERANZA 1;ACTIVA
39094;446501136915;LOS OLIVOS;ACTIVA
39095;446501136917;TERNURA AFRO 1;ACTIVA
39096;446501137914;ENRIQUE ECHEVERRY 1;ACTIVA
39097;446501139060;LA VICTORIA 1;ACTIVA
39098;446501139103;LA ESPERANZA 2;ACTIVA
39099;446501139274;ENRIQUE ECHEVERRY 2;ACTIVA
39100;446501140056;URRUAGA ANZI MACHIN 2;ACTIVA
39101;446501146130;CORRAL DE PIEDRA;ACTIVA
39102;446501146263;UCA EL TABLAZO;ACTIVA
39103;446501146266;UCA BETEL;ACTIVA
39104;446501146268;UCA BETEL 2;ACTIVA
39105;446501146269;UCA SAN FRANCISCO SUR 1;ACTIVA
39106;446501146274;UCA CORRALEJA;ACTIVA
39107;446501146275;UCA GUAYACANAL;ACTIVA
39108;446501146276;UCA PONDORERITOS;ACTIVA
39109;446501146277;UCA ENALDINA GAMEZ;ACTIVA
39110;446501146281;UCA ALTOS DE LA PROSPERIDAD 1;ACTIVA
39111;446501146282;UCA_1 DE MAYO 2;ACTIVA
39112;446501146284;UCA LA JUNTA;ACTIVA
39113;446501146286;UCA LA JUNTA 2;ACTIVA
39114;446501146290;UCA LA ENEAL;ACTIVA
39115;446501146576;UCA_JUAN ANTONIO ARAUJO 1;ACTIVA
39116;446501146578;UCA_LOMA FRESCA 1;ACTIVA
39117;446501146579;UCA_LOMA FRESCA 2;ACTIVA
39118;446501146580;UCA_LOMA FRESCA 3;ACTIVA
39119;446501146642;UCA ALTOS DE LA PROSPERIDA 2;ACTIVA
39120;446501146643;UCA BUENOS AIRES SAN JUAN;ACTIVA
39121;446501148640;LA VICTORIA 3;ACTIVA
39122;446501151121;SHEMELUMAKE SIMINKE 3;ACTIVA
39123;446501151122;LOS OLIVO 2;ACTIVA
39124;446501151123;16 DE JULIO 2;ACTIVA
39125;446501151159;TERNURAS AFRO;ACTIVA
39126;446501151161;UCA VERACRUZ;ACTIVA
39127;446501151164;PALMARITO;ACTIVA
39128;446501153180;UCA CAYAO;ACTIVA
39129;446501153306;MAMA REGINA;ACTIVA
39130;446501153307;PAPAYOVI;ACTIVA
39131;446501153308;CAYEJA;ACTIVA
39132;446501153309;MIS PEQUEÑOS;ACTIVA
39133;446501153310;LOS HATICOS;ACTIVA
39134;446501153996;JIEI SONRISAS AFRO;ACTIVA
39135;446501156157;EL POZO;ACTIVA
39136;446501156225;BETEL 3;ACTIVA
39137;446501156708;MAMA YOVI;ACTIVA
39138;446501160089;LA ESPERANZA 3;ACTIVA
39139;446501160092;PRIMERO DE MAYO 2;ACTIVA
39140;446501160093;ECHEVERRY 3;ACTIVA
39141;446501160095;ECHEVERRY 4;ACTIVA
39142;446501160097;LA VICTORIA 4;ACTIVA
39143;446501160765;UCA LIGIA GUTIERREZ;ACTIVA
39144;446501160766;PEQUEÑOS TALENTOS RAIZALES;ACTIVA
39145;445601125470;SAMARITANA 2;ACTIVA
39146;445601151421;KARREICAMANA;ACTIVA
39147;4484700125489;IRRAIPA 2;ACTIVA
39148;448471133016;IRRAIPA 1;ACTIVA
39149;4484700002069;JARARIRU;ACTIVA
39150;4484700002070;WATTANARU;ACTIVA
39151;4484700002071;PUERTO LODO;ACTIVA
39152;4484700002072;PATOMANA;ACTIVA
39153;4484700002073;MAMATOCO;ACTIVA
39154;4484700002076;AMUCHISHOWOU;ACTIVA
39155;4484700002084;SAMULUINA;ACTIVA
39156;4484700002085;SARRUTPANA;ACTIVA
39157;4484700002087;WINMATIRA;ACTIVA
39158;4484700002088;JAIPOLEN;ACTIVA
